data,Year-Month,outLat,outLong,count
Rosh HaNikra,2023-10,33.08609,35.113455,6
Rosh HaNikra,2023-11,33.08609,35.113455,7
Rosh HaNikra,2023-12,33.08609,35.113455,4
Rosh HaNikra,2024-01,33.08609,35.113455,6
Rosh HaNikra,2024-02,33.08609,35.113455,2
Rosh HaNikra,2024-03,33.08609,35.113455,10
Rosh HaNikra,2024-04,33.08609,35.113455,6
Rosh HaNikra,2024-05,33.08609,35.113455,14
Rosh HaNikra,2024-06,33.08609,35.113455,5
Rosh HaNikra,2024-07,33.08609,35.113455,3
Rosh HaNikra,2024-08,33.08609,35.113455,6
Rosh HaNikra,2024-09,33.08609,35.113455,15
Rosh HaNikra,2024-10,33.08609,35.113455,44
Rosh HaNikra,2024-11,33.08609,35.113455,38
Rosh Pinna,2023-10,32.9690188,35.5428591,2
Rosh Pinna,2024-01,32.9690188,35.5428591,1
Rosh Pinna,2024-06,32.9690188,35.5428591,4
Rosh Pinna,2024-07,32.9690188,35.5428591,1
Rosh Pinna,2024-08,32.9690188,35.5428591,4
Rosh Pinna,2024-09,32.9690188,35.5428591,21
Rosh Pinna,2024-10,32.9690188,35.5428591,25
Rosh Pinna,2024-11,32.9690188,35.5428591,9
Rosh Tzurim,2023-10,31.046051,34.851612,2
Rosh Tzurim,2024-04,31.046051,34.851612,1
Rosh Tzurim,2024-10,31.046051,34.851612,4
Rosh Tzurim,2024-12,31.046051,34.851612,2
Rosh Tzurim,2025-01,31.046051,34.851612,1
Rotem,2024-10,31.265236,35.225603,2
Rotem,2024-11,31.265236,35.225603,1
Rotem Industrial Zone,2024-04,32.168345,35.071126,5
Rotem Industrial Zone,2024-10,32.168345,35.071126,5
Rotem Industrial Zone,2024-11,32.168345,35.071126,1
Rumana,2024-09,32.788118,35.311211,5
Rumana,2024-10,32.788118,35.311211,5
Rumat al-Heib,2024-09,32.777591,35.305683,6
Rumat al-Heib,2024-10,32.777591,35.305683,6
Ruppin Academic Center,2024-09,32.3423801,34.9122632,1
Ruppin Academic Center,2024-10,32.3423801,34.9122632,3
Ruppin Academic Center,2024-11,32.3423801,34.9122632,5
Sa'ad,2023-10,31.47018499999999,34.534356,42
Sa'ad,2023-11,31.47018499999999,34.534356,17
Sa'ad,2023-12,31.47018499999999,34.534356,6
Sa'ad,2024-01,31.47018499999999,34.534356,4
Sa'ad,2024-02,31.47018499999999,34.534356,1
Sa'ad,2024-05,31.47018499999999,34.534356,3
Sa'ad,2024-10,31.47018499999999,34.534356,2
Sa'ar,2023-11,33.028689,35.109232,1
Sa'ar,2024-04,33.028689,35.109232,1
Sa'ar,2024-05,33.028689,35.109232,3
Sa'ar,2024-06,33.028689,35.109232,7
Sa'ar,2024-07,33.028689,35.109232,3
Sa'ar,2024-08,33.028689,35.109232,3
Sa'ar,2024-09,33.028689,35.109232,15
Sa'ar,2024-10,33.028689,35.109232,33
Sa'ar,2024-11,33.028689,35.109232,64
Sa'wa,2024-10,31.046051,34.851612,6
Sa'wa,2024-12,31.046051,34.851612,1
Safed - 'Akbara,2024-09,32.940786,35.49551599999999,17
Safed - 'Akbara,2024-10,32.940786,35.49551599999999,18
Safed - 'Akbara,2024-11,32.940786,35.49551599999999,3
Safed - City,2024-09,32.964648,35.495997,52
Safed - City,2024-10,32.964648,35.495997,40
Safed - City,2024-11,32.964648,35.495997,21
Safed - Nof ha-Kinneret,2024-09,32.949827,35.529598,27
Safed - Nof ha-Kinneret,2024-10,32.949827,35.529598,26
Safed - Nof ha-Kinneret,2024-11,32.949827,35.529598,6
Safsufa (Kfar Hoshen),2023-11,33.013123,35.440171,2
Safsufa (Kfar Hoshen),2024-01,33.013123,35.440171,3
Safsufa (Kfar Hoshen),2024-02,33.013123,35.440171,3
Safsufa (Kfar Hoshen),2024-03,33.013123,35.440171,3
Safsufa (Kfar Hoshen),2024-04,33.013123,35.440171,4
Safsufa (Kfar Hoshen),2024-05,33.013123,35.440171,2
Safsufa (Kfar Hoshen),2024-06,33.013123,35.440171,4
Safsufa (Kfar Hoshen),2024-07,33.013123,35.440171,4
Safsufa (Kfar Hoshen),2024-08,33.013123,35.440171,5
Safsufa (Kfar Hoshen),2024-09,33.013123,35.440171,11
Safsufa (Kfar Hoshen),2024-10,33.013123,35.440171,16
Safsufa (Kfar Hoshen),2024-11,33.013123,35.440171,8
Sajur,2024-01,32.9428596,35.3417247,1
Sajur,2024-09,32.9428596,35.3417247,3
Sajur,2024-10,32.9428596,35.3417247,7
Sajur,2024-11,32.9428596,35.3417247,1
Sakhnin,2024-09,32.8621403,35.2996234,6
Sakhnin,2024-10,32.8621403,35.2996234,14
Sakhnin,2024-11,32.8621403,35.2996234,4
Salama,2024-09,32.893248,35.370499,2
Salama,2024-10,32.893248,35.370499,3
Salama,2024-11,32.893248,35.370499,1
Salit,2023-10,32.242589,35.051258,1
Salit,2024-10,32.242589,35.051258,2
Sansana,2024-04,31.36176499999999,34.901003,6
Sansana,2024-10,31.36176499999999,34.901003,6
Sapir,2024-09,30.613623,35.184144,1
Sapir,2024-10,30.613623,35.184144,2
Sarid,2023-10,32.663059,35.224755,1
Sarid,2023-12,32.663059,35.224755,1
Sarid,2024-09,32.663059,35.224755,9
Sarid,2024-10,32.663059,35.224755,5
Sarid,2024-11,32.663059,35.224755,1
Sassa,2023-10,31.046051,34.851612,1
Sassa,2023-11,31.046051,34.851612,7
Sassa,2023-12,31.046051,34.851612,2
Sassa,2024-01,31.046051,34.851612,3
Sassa,2024-02,31.046051,34.851612,2
Sassa,2024-04,31.046051,34.851612,3
Sassa,2024-05,31.046051,34.851612,6
Sassa,2024-06,31.046051,34.851612,8
Sassa,2024-07,31.046051,34.851612,7
Sassa,2024-08,31.046051,34.851612,11
Sassa,2024-09,31.046051,34.851612,15
Sassa,2024-10,31.046051,34.851612,20
Sassa,2024-11,31.046051,34.851612,16
Savyon,2023-10,32.0447034,34.8758182,14
Savyon,2023-11,32.0447034,34.8758182,5
Savyon,2023-12,32.0447034,34.8758182,5
Savyon,2024-09,32.0447034,34.8758182,3
Savyon,2024-10,32.0447034,34.8758182,3
Savyon,2024-11,32.0447034,34.8758182,5
Savyon,2024-12,32.0447034,34.8758182,7
Savyon,2025-01,32.0447034,34.8758182,1
Sawad Humeria,2023-10,31.046051,34.851612,1
Sawad Humeria,2024-09,31.046051,34.851612,7
Sawad Humeria,2024-10,31.046051,34.851612,6
Sawad Humeria,2024-11,31.046051,34.851612,2
Sdeh Avraham,2024-10,31.211594,34.335692,2
Sdeh Bar,2024-10,31.7845597,35.2153562,3
Sdeh Bar,2024-11,31.7845597,35.2153562,1
Sdeh Bar,2024-12,31.7845597,35.2153562,1
Sdeh Bar,2025-01,31.7845597,35.2153562,1
Sdeh Boker,2024-04,30.873611,34.793098,2
Sdeh Boker,2024-10,30.873611,34.793098,3
Sdeh David,2023-10,31.577476,34.683443,4
Sdeh David,2024-10,31.577476,34.683443,2
Sdeh Eliezer,2023-10,33.04647,35.56525,1
Sdeh Eliezer,2023-12,33.04647,35.56525,3
Sdeh Eliezer,2024-01,33.04647,35.56525,4
Sdeh Eliezer,2024-02,33.04647,35.56525,1
Sdeh Eliezer,2024-03,33.04647,35.56525,2
Sdeh Eliezer,2024-05,33.04647,35.56525,2
Sdeh Eliezer,2024-06,33.04647,35.56525,5
Sdeh Eliezer,2024-07,33.04647,35.56525,2
Sdeh Eliezer,2024-08,33.04647,35.56525,4
Sdeh Eliezer,2024-09,33.04647,35.56525,3
Sdeh Eliezer,2024-10,33.04647,35.56525,5
Sdeh Eliezer,2024-11,33.04647,35.56525,7
Sdeh Eliyahu,2024-09,32.441882,35.513803,1
Sdeh Eliyahu,2024-10,32.441882,35.513803,2
Sdeh Ilan,2023-10,32.75051,35.422429,1
Sdeh Ilan,2024-07,32.75051,35.422429,1
Sdeh Ilan,2024-09,32.75051,35.422429,4
Sdeh Ilan,2024-10,32.75051,35.422429,10
Sdeh Itzhak,2024-10,32.404959,34.992168,3
Sdeh Itzhak,2024-11,32.404959,34.992168,2
Sdeh Meron School,2023-11,32.985226,35.441643,2
Sdeh Meron School,2024-01,32.985226,35.441643,1
Sdeh Meron School,2024-02,32.985226,35.441643,2
Sdeh Meron School,2024-04,32.985226,35.441643,1
Sdeh Meron School,2024-05,32.985226,35.441643,5
Sdeh Meron School,2024-06,32.985226,35.441643,6
Sdeh Meron School,2024-07,32.985226,35.441643,8
Sdeh Meron School,2024-08,32.985226,35.441643,9
Sdeh Meron School,2024-09,32.985226,35.441643,13
Sdeh Meron School,2024-10,32.985226,35.441643,6
Sdeh Meron School,2024-11,32.985226,35.441643,6
Sdeh Moshe,2023-10,31.610982,34.800427,1
Sdeh Moshe,2024-10,31.610982,34.800427,1
Sdeh Moshe,2024-11,31.610982,34.800427,1
Sdeh Nachum,2024-09,32.525068,35.480855,1
Sdeh Nachum,2024-10,32.525068,35.480855,3
Sdeh Nechemia,2023-11,33.188234,35.62307,1
Sdeh Nechemia,2023-12,33.188234,35.62307,4
Sdeh Nechemia,2024-01,33.188234,35.62307,2
Sdeh Nechemia,2024-02,33.188234,35.62307,6
Sdeh Nechemia,2024-03,33.188234,35.62307,5
Sdeh Nechemia,2024-04,33.188234,35.62307,3
Sdeh Nechemia,2024-05,33.188234,35.62307,10
Sdeh Nechemia,2024-06,33.188234,35.62307,12
Sdeh Nechemia,2024-07,33.188234,35.62307,6
Sdeh Nechemia,2024-08,33.188234,35.62307,5
Sdeh Nechemia,2024-09,33.188234,35.62307,4
Sdeh Nechemia,2024-10,33.188234,35.62307,8
Sdeh Nechemia,2024-11,33.188234,35.62307,8
Sdeh Nitzan,2023-10,31.230035,34.418363,4
Sdeh Nitzan,2023-11,31.230035,34.418363,4
Sdeh Nitzan,2023-12,31.230035,34.418363,1
Sdeh Nitzan,2024-04,31.230035,34.418363,1
Sdeh Nitzan,2024-10,31.230035,34.418363,3
Sdeh Uziahu,2023-10,31.758437,34.678194,18
Sdeh Uziahu,2023-11,31.758437,34.678194,4
Sdeh Uziahu,2023-12,31.758437,34.678194,4
Sdeh Uziahu,2024-08,31.758437,34.678194,1
Sdeh Uziahu,2024-12,31.758437,34.678194,1
Sdeh Warburg,2023-10,32.208691,34.90325,1
Sdeh Warburg,2024-10,32.208691,34.90325,5
Sdeh Warburg,2024-11,32.208691,34.90325,5
Sdeh Warburg,2024-12,32.208691,34.90325,1
Sdeh Yacov,2023-10,32.69756,35.141315,1
Sdeh Yacov,2024-09,32.69756,35.141315,8
Sdeh Yacov,2024-10,32.69756,35.141315,7
Sdeh Yacov,2024-11,32.69756,35.141315,3
Sdeh Yoav,2023-10,31.645723,34.676849,1
Sdeh Yoav,2024-10,31.645723,34.676849,1
Sdeh Zvi,2023-10,31.448747,34.713234,1
Sdeh Zvi,2024-10,31.448747,34.713234,3
Sdei Hemed,2023-10,32.158488,34.9428062,3
Sdei Hemed,2024-05,32.158488,34.9428062,1
Sdei Hemed,2024-10,32.158488,34.9428062,5
Sdei Hemed,2024-11,32.158488,34.9428062,6
Sdei Hemed,2024-12,32.158488,34.9428062,1
Sdei Hemed,2025-01,32.158488,34.9428062,1
Sdei Trumot,2024-09,32.440898,35.484204,1
Sdei Trumot,2024-10,32.440898,35.484204,1
Sderot,2024-10,31.52269399999999,34.595581,7
Sderot,2024-11,31.52269399999999,34.595581,2
Sderot,2024-12,31.52269399999999,34.595581,4
Sderot,2025-01,31.52269399999999,34.595581,5
Sdot Micha,2023-10,31.721354,34.920683,3
Sdot Micha,2024-10,31.721354,34.920683,2
Sdot Micha,2024-11,31.721354,34.920683,1
Sdot Micha,2024-12,31.721354,34.920683,7
Sdot Micha,2025-01,31.721354,34.920683,1
Sdot Yam,2024-10,32.492613,34.89315,3
Sdot Yam,2024-11,32.492613,34.89315,1
Segev Shalom,2023-10,31.19711719999999,34.8383843,8
Segev Shalom,2023-11,31.19711719999999,34.8383843,3
Segev Shalom,2023-12,31.19711719999999,34.8383843,1
Segev Shalom,2024-04,31.19711719999999,34.8383843,11
Segev Shalom,2024-10,31.19711719999999,34.8383843,6
Sgula,2023-10,31.66954599999999,34.778426,1
Sgula,2024-10,31.66954599999999,34.778426,1
Sgula,2024-12,31.66954599999999,34.778426,1
Sha'ab,2023-10,32.890853,35.2404921,1
Sha'ab,2024-09,32.890853,35.2404921,4
Sha'ab,2024-10,32.890853,35.2404921,10
Sha'ab,2024-11,32.890853,35.2404921,5
Sha'al,2023-12,33.11653,35.718816,1
Sha'al,2024-02,33.11653,35.718816,2
Sha'al,2024-03,33.11653,35.718816,3
Sha'al,2024-04,33.11653,35.718816,1
Sha'al,2024-05,33.11653,35.718816,6
Sha'al,2024-06,33.11653,35.718816,18
Sha'al,2024-07,33.11653,35.718816,8
Sha'al,2024-08,33.11653,35.718816,14
Sha'al,2024-09,33.11653,35.718816,4
Sha'al,2024-10,33.11653,35.718816,6
Sha'al,2024-11,33.11653,35.718816,2
Sha'alabim,2023-10,31.870235,34.984304,2
Sha'alabim,2024-09,31.870235,34.984304,3
Sha'alabim,2024-10,31.870235,34.984304,3
Sha'alabim,2024-12,31.870235,34.984304,5
Sha'alabim,2025-01,31.870235,34.984304,1
Sha'ar Binyamin Industrial Zone,2024-09,31.046051,34.851612,1
Sha'ar Binyamin Industrial Zone,2024-10,31.046051,34.851612,1
Sha'ar Binyamin Industrial Zone,2025-01,31.046051,34.851612,1
Sha'ar Efraim,2024-10,32.290662,34.999448,3
Sha'ar Efraim,2024-11,32.290662,34.999448,2
Sha'ar HaAmakim,2023-10,32.722621,35.110601,1
Sha'ar HaAmakim,2024-09,32.722621,35.110601,9
Sha'ar HaAmakim,2024-10,32.722621,35.110601,7
Sha'ar HaAmakim,2024-11,32.722621,35.110601,3
Sha'ar HaGolan,2024-01,32.686919,35.604656,1
Sha'ar HaGolan,2024-10,32.686919,35.604656,3
Sha'ar Menashe,2023-10,32.509997,35.00519999999999,4
Sha'ar Menashe,2024-10,32.509997,35.00519999999999,3
Sha'ar Menashe,2024-11,32.509997,35.00519999999999,1
Sha'ar Na'aman Industrial Zone,2023-11,32.893398,35.091562,3
Sha'ar Na'aman Industrial Zone,2023-12,32.893398,35.091562,1
Sha'ar Na'aman Industrial Zone,2024-04,32.893398,35.091562,1
Sha'ar Na'aman Industrial Zone,2024-06,32.893398,35.091562,1
Sha'ar Na'aman Industrial Zone,2024-09,32.893398,35.091562,8
Sha'ar Na'aman Industrial Zone,2024-10,32.893398,35.091562,31
Sha'ar Na'aman Industrial Zone,2024-11,32.893398,35.091562,29
Sha'arei Tikva,2023-10,32.120679,35.026998,1
Sha'arei Tikva,2024-09,32.120679,35.026998,1
Sha'arei Tikva,2024-10,32.120679,35.026998,3
Sha'arei Tikva,2024-11,32.120679,35.026998,2
Sha'arei Tikva,2024-12,32.120679,35.026998,1
Sha'arei Tikva,2025-01,32.120679,35.026998,1
Shachar,2023-10,31.618235,34.723746,7
Shachar,2023-12,31.618235,34.723746,1
Shachar,2024-10,31.618235,34.723746,1
Shachrut,2023-11,29.904093,34.999173,1
Shadmot Dvora,2024-09,32.696245,35.43641,1
Shadmot Dvora,2024-10,32.696245,35.43641,4
Shadmot Mechola,2024-10,32.347731,35.530587,3
Shadmot Mechola,2024-11,32.347731,35.530587,1
Shafir,2023-10,31.697841,34.728135,5
Shafir,2023-12,31.697841,34.728135,1
Shafir,2024-10,31.697841,34.728135,1
Shafir,2024-12,31.697841,34.728135,1
Shahak industrial park,2024-09,31.046051,34.851612,1
Shahak industrial park,2024-10,31.046051,34.851612,2
Shaked,2023-10,31.265237,35.219861,1
Shaked,2024-09,31.265237,35.219861,1
Shaked,2024-10,31.265237,35.219861,2
Shalva,2024-10,31.563697,34.766832,1
Shamir,2023-11,33.166754,35.659949,1
Shamir,2023-12,33.166754,35.659949,3
Shamir,2024-01,33.166754,35.659949,2
Shamir,2024-02,33.166754,35.659949,6
Shamir,2024-03,33.166754,35.659949,5
Shamir,2024-04,33.166754,35.659949,2
Shamir,2024-05,33.166754,35.659949,10
Shamir,2024-06,33.166754,35.659949,12
Shamir,2024-07,33.166754,35.659949,5
Shamir,2024-08,33.166754,35.659949,6
Shamir,2024-09,33.166754,35.659949,5
Shamir,2024-10,33.166754,35.659949,7
Shamir,2024-11,33.166754,35.659949,1
Shanti BaMidbar,2024-04,31.046051,34.851612,1
Shanti BaMidbar,2024-10,31.046051,34.851612,2
Sharona,2023-10,32.726482,35.467726,1
Sharona,2024-09,32.726482,35.467726,1
Sharona,2024-10,32.726482,35.467726,4
Sharsheret,2023-10,31.404819,34.604397,13
Sharsheret,2023-11,31.404819,34.604397,1
Sharsheret,2023-12,31.404819,34.604397,1
Sharsheret,2024-01,31.404819,34.604397,1
Sharsheret,2024-04,31.404819,34.604397,1
Sharsheret,2024-10,31.404819,34.604397,2
Shavei Darom,2024-10,31.46637699999999,34.638576,3
Shavei Shomron,2024-10,32.26372,35.183444,1
Shavei Zion,2023-10,32.982079,35.083005,1
Shavei Zion,2024-05,32.982079,35.083005,3
Shavei Zion,2024-06,32.982079,35.083005,6
Shavei Zion,2024-07,32.982079,35.083005,3
Shavei Zion,2024-08,32.982079,35.083005,2
Shavei Zion,2024-09,32.982079,35.083005,6
Shavei Zion,2024-10,32.982079,35.083005,26
Shavei Zion,2024-11,32.982079,35.083005,24
Sha’ar HaGai,2024-09,32.791974,34.9913902,1
Sha’ar HaGai,2024-10,32.791974,34.9913902,4
Sha’ar HaGai,2024-12,32.791974,34.9913902,6
Sha’ar HaGai,2025-01,32.791974,34.9913902,1
Shchoret Industrial Zone,2023-10,32.168345,35.071126,1
Shchoret Industrial Zone,2023-11,32.168345,35.071126,2
Shchoret Industrial Zone,2024-02,32.168345,35.071126,2
Shchoret Industrial Zone,2024-04,32.168345,35.071126,4
Shchoret Industrial Zone,2024-05,32.168345,35.071126,3
Shchoret Industrial Zone,2024-06,32.168345,35.071126,1
Shchoret Industrial Zone,2024-07,32.168345,35.071126,2
Shchoret Industrial Zone,2024-09,32.168345,35.071126,1
Shchoret Industrial Zone,2024-11,32.168345,35.071126,1
Shdema,2023-10,31.833778,34.74009,7
Shdema,2023-11,31.833778,34.74009,1
Shdema,2023-12,31.833778,34.74009,3
Shdema,2024-01,31.833778,34.74009,1
Shdema,2024-12,31.833778,34.74009,5
Shear Yeshuv,2023-10,33.2263492,35.6468357,1
Shear Yeshuv,2023-11,33.2263492,35.6468357,5
Shear Yeshuv,2023-12,33.2263492,35.6468357,5
Shear Yeshuv,2024-01,33.2263492,35.6468357,3
Shear Yeshuv,2024-02,33.2263492,35.6468357,4
Shear Yeshuv,2024-03,33.2263492,35.6468357,6
Shear Yeshuv,2024-04,33.2263492,35.6468357,15
Shear Yeshuv,2024-05,33.2263492,35.6468357,33
Shear Yeshuv,2024-06,33.2263492,35.6468357,14
Shear Yeshuv,2024-07,33.2263492,35.6468357,25
Shear Yeshuv,2024-08,33.2263492,35.6468357,12
Shear Yeshuv,2024-09,33.2263492,35.6468357,12
Shear Yeshuv,2024-10,33.2263492,35.6468357,17
Shear Yeshuv,2024-11,33.2263492,35.6468357,3
Shefayim,2023-10,32.216586,34.822409,1
Shefayim,2023-11,32.216586,34.822409,1
Shefayim,2023-12,32.216586,34.822409,1
Shefayim,2024-10,32.216586,34.822409,3
Shefayim,2024-11,32.216586,34.822409,3
Shefayim,2024-12,32.216586,34.822409,3
Shefer,2024-01,32.944553,35.437848,2
Shefer,2024-06,32.944553,35.437848,1
Shefer,2024-07,32.944553,35.437848,1
Shefer,2024-08,32.944553,35.437848,1
Shefer,2024-09,32.944553,35.437848,6
Shefer,2024-10,32.944553,35.437848,3
Shefer,2024-11,32.944553,35.437848,3
Sheikh Danun,2023-10,32.9938295,35.14856839999999,1
Sheikh Danun,2024-04,32.9938295,35.14856839999999,1
Sheikh Danun,2024-06,32.9938295,35.14856839999999,3
Sheikh Danun,2024-07,32.9938295,35.14856839999999,2
Sheikh Danun,2024-08,32.9938295,35.14856839999999,4
Sheikh Danun,2024-09,32.9938295,35.14856839999999,4
Sheikh Danun,2024-10,32.9938295,35.14856839999999,11
Sheikh Danun,2024-11,32.9938295,35.14856839999999,24
Shekef,2024-04,31.51489,34.937318,1
Shekef,2024-10,31.51489,34.937318,4
Shekef,2024-11,31.51489,34.937318,1
Shekhanya,2023-10,32.849186,35.246701,2
Shekhanya,2024-06,32.849186,35.246701,1
Shekhanya,2024-09,32.849186,35.246701,6
Shekhanya,2024-10,32.849186,35.246701,10
Shekhanya,2024-11,32.849186,35.246701,2
Sheni LeYavne,2024-04,31.046051,34.851612,7
Sheni LeYavne,2024-10,31.046051,34.851612,5
Sheni LeYavne,2024-12,31.046051,34.851612,1
Shezor,2023-10,32.933936,35.354523,1
Shezor,2024-01,32.933936,35.354523,1
Shezor,2024-09,32.933936,35.354523,2
Shezor,2024-10,32.933936,35.354523,6
Shfaram,2023-10,32.8035805,35.1732997,3
Shfaram,2024-09,32.8035805,35.1732997,11
Shfaram,2024-10,32.8035805,35.1732997,12
Shfaram,2024-11,32.8035805,35.1732997,11
"Shfayim ""Haneh Ve'sa"" Compound",2024-10,32.216586,34.822409,3
"Shfayim ""Haneh Ve'sa"" Compound",2024-11,32.216586,34.822409,3
"Shfayim ""Haneh Ve'sa"" Compound",2024-12,32.216586,34.822409,3
Shibli,2024-09,32.694081,35.396231,1
Shibli,2024-10,32.694081,35.396231,4
Shibolim,2023-10,31.396398,34.608144,13
Shibolim,2023-12,31.396398,34.608144,1
Shibolim,2024-01,31.396398,34.608144,1
Shibolim,2024-04,31.396398,34.608144,1
Shibolim,2024-10,31.396398,34.608144,2
Shibolim,2025-01,31.396398,34.608144,1
Shilat,2023-10,31.921173,35.014572,1
Shilat,2023-12,31.921173,35.014572,1
Shilat,2024-09,31.921173,35.014572,2
Shilat,2024-10,31.921173,35.014572,2
Shilat,2024-12,31.921173,35.014572,3
Shilat,2025-01,31.921173,35.014572,1
Shilo,2024-10,32.0900461,34.9600899,2
Shim'a,2024-04,31.387342,35.012699,6
Shim'a,2024-10,31.387342,35.012699,5
Shim'a,2024-12,31.387342,35.012699,1
Shimshit,2023-10,32.732527,35.246518,1
Shimshit,2024-09,32.732527,35.246518,10
Shimshit,2024-10,32.732527,35.246518,6
Shimshit,2024-11,32.732527,35.246518,1
Shita and Gilboa Prison,2024-09,31.046051,34.851612,1
Shita and Gilboa Prison,2024-10,31.046051,34.851612,2
Shitim,2023-11,30.176442,35.016722,1
Shlafim,2024-09,31.046051,34.851612,1
Shlafim,2024-10,31.046051,34.851612,3
Shlomi,2023-10,33.072609,35.145945,11
Shlomi,2023-11,33.072609,35.145945,11
Shlomi,2023-12,33.072609,35.145945,8
Shlomi,2024-01,33.072609,35.145945,10
Shlomi,2024-02,33.072609,35.145945,6
Shlomi,2024-03,33.072609,35.145945,15
Shlomi,2024-04,33.072609,35.145945,12
Shlomi,2024-05,33.072609,35.145945,20
Shlomi,2024-06,33.072609,35.145945,20
Shlomi,2024-07,33.072609,35.145945,22
Shlomi,2024-08,33.072609,35.145945,22
Shlomi,2024-09,33.072609,35.145945,35
Shlomi,2024-10,33.072609,35.145945,75
Shlomi,2024-11,33.072609,35.145945,57
Shlomit,2023-10,31.1673893,34.3033322,2
Shlomit,2024-01,31.1673893,34.3033322,1
Shlomit,2024-05,31.1673893,34.3033322,1
Shlomit,2024-06,31.1673893,34.3033322,1
Shlomit,2024-07,31.1673893,34.3033322,1
Shlomit,2024-10,31.1673893,34.3033322,2
Shluchot,2024-09,32.472608,35.480488,1
Shluchot,2024-10,32.472608,35.480488,2
Shoeva,2023-10,31.799369,35.079003,2
Shoeva,2023-12,31.799369,35.079003,1
Shoeva,2024-10,31.799369,35.079003,4
Shoeva,2024-12,31.799369,35.079003,4
Shoeva,2025-01,31.799369,35.079003,1
Shoham,2024-09,31.9940912,34.9463162,3
Shoham,2024-10,31.9940912,34.9463162,2
Shoham,2024-11,31.9940912,34.9463162,2
Shoham,2024-12,31.9940912,34.9463162,7
Shoham,2025-01,31.9940912,34.9463162,1
Shokeda,2023-10,31.422098,34.524383,17
Shokeda,2023-11,31.422098,34.524383,1
Shokeda,2024-01,31.422098,34.524383,1
Shokeda,2024-10,31.422098,34.524383,2
Shoket Junction Center,2024-04,31.046051,34.851612,11
Shoket Junction Center,2024-10,31.046051,34.851612,6
Shomera,2023-10,33.08247,35.28196200000001,1
Shomera,2023-11,33.08247,35.28196200000001,3
Shomera,2023-12,33.08247,35.28196200000001,7
Shomera,2024-01,33.08247,35.28196200000001,6
Shomera,2024-02,33.08247,35.28196200000001,7
Shomera,2024-03,33.08247,35.28196200000001,8
Shomera,2024-04,33.08247,35.28196200000001,5
Shomera,2024-05,33.08247,35.28196200000001,4
Shomera,2024-06,33.08247,35.28196200000001,6
Shomera,2024-07,33.08247,35.28196200000001,8
Shomera,2024-08,33.08247,35.28196200000001,14
Shomera,2024-09,33.08247,35.28196200000001,20
Shomera,2024-10,33.08247,35.28196200000001,40
Shomera,2024-11,33.08247,35.28196200000001,27
Shomrat,2023-10,32.95148,35.094955,1
Shomrat,2023-12,32.95148,35.094955,1
Shomrat,2024-04,32.95148,35.094955,1
Shomrat,2024-06,32.95148,35.094955,1
Shomrat,2024-08,32.95148,35.094955,3
Shomrat,2024-09,32.95148,35.094955,6
Shomrat,2024-10,32.95148,35.094955,19
Shomrat,2024-11,32.95148,35.094955,15
Shomria,2024-04,31.432154,34.88409499999999,1
Shomria,2024-10,31.432154,34.88409499999999,5
Shorashim,2023-10,32.892651,35.25856,1
Shorashim,2024-09,32.892651,35.25856,3
Shorashim,2024-10,32.892651,35.25856,12
Shorashim,2024-11,32.892651,35.25856,4
Shoresh,2023-10,31.797488,35.06529700000001,4
Shoresh,2023-12,31.797488,35.06529700000001,1
Shoresh,2024-10,31.797488,35.06529700000001,4
Shoresh,2024-12,31.797488,35.06529700000001,4
Shoresh,2025-01,31.797488,35.06529700000001,1
Shoshanat Ha'Amakim,2024-09,32.354794,34.856814,1
Shoshanat Ha'Amakim,2024-10,32.354794,34.856814,4
Shoshanat Ha'Amakim,2024-11,32.354794,34.856814,1
Shoval,2024-10,31.413734,34.745814,5
Shtula,2023-10,33.085919,35.315627,1
Shtula,2023-11,33.085919,35.315627,10
Shtula,2023-12,33.085919,35.315627,11
Shtula,2024-01,33.085919,35.315627,3
Shtula,2024-02,33.085919,35.315627,3
Shtula,2024-03,33.085919,35.315627,9
Shtula,2024-04,33.085919,35.315627,5
Shtula,2024-05,33.085919,35.315627,8
Shtula,2024-06,33.085919,35.315627,8
Shtula,2024-07,33.085919,35.315627,11
Shtula,2024-08,33.085919,35.315627,16
Shtula,2024-09,33.085919,35.315627,27
Shtula,2024-10,33.085919,35.315627,42
Shtula,2024-11,33.085919,35.315627,20
Shtulim,2023-10,31.773687,34.684409,20
Shtulim,2023-11,31.773687,34.684409,5
Shtulim,2023-12,31.773687,34.684409,5
Shtulim,2024-08,31.773687,34.684409,1
Shtulim,2024-12,31.773687,34.684409,2
Shvil HaTapuzim Compound,2024-10,31.046051,34.851612,2
Shvil HaTapuzim Compound,2024-11,31.046051,34.851612,2
Shvut Rachel,2024-10,31.046051,34.851612,2
Sitria,2023-10,31.889854,34.842094,8
Sitria,2023-11,31.889854,34.842094,3
Sitria,2023-12,31.889854,34.842094,3
Sitria,2024-01,31.889854,34.842094,3
Sitria,2024-09,31.889854,34.842094,3
Sitria,2024-10,31.889854,34.842094,3
Sitria,2024-12,31.889854,34.842094,6
Sitria,2025-01,31.889854,34.842094,1
Snir,2023-11,33.240338,35.677015,5
Snir,2023-12,33.240338,35.677015,4
Snir,2024-01,33.240338,35.677015,3
Snir,2024-02,33.240338,35.677015,5
Snir,2024-03,33.240338,35.677015,8
Snir,2024-04,33.240338,35.677015,14
